timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1663874837353,65,"Incorrect data entry in the ""Mileage"" field - POST",400,Bad Request,Load tests 2-3,text,true,,355,493,3,3,https://qauto2.forstudy.space/api/expenses,65,0,0
1663874837419,690,Remove Car - DELETE,404,Not Found,Load tests 2-3,text,true,,348,398,3,3,https://qauto2.forstudy.space/api/cars/5000,690,0,0
1663874837409,700,"Incorrect data entry in the ""Mileage"" field - POST",400,Bad Request,Load tests 2-1,text,true,,355,497,3,3,https://qauto2.forstudy.space/api/expenses,700,0,0
1663874838111,59,Instructions - GET,200,OK,Load tests 2-1,text,true,,1236,352,3,3,https://qauto2.forstudy.space/api/instructions?carBrandId=1&carModelId=1&page=1,59,0,0
1663874838111,61,Log Out - GET,404,Not Found,Load tests 2-3,text,true,,348,314,3,3,https://qauto2.forstudy.space/api/cars/logout,61,0,0
1663874838171,58,Remove Car - DELETE,404,Not Found,Load tests 2-1,text,true,,348,402,3,3,https://qauto2.forstudy.space/api/cars/5000,58,0,0
1663874838174,161,Guest log in - POST,401,Unauthorized,Load tests 2-3,text,true,,400,456,3,3,https://qauto2.forstudy.space/api-logs,161,0,107
1663874838335,56,Stage of creation of API - POST,400,Bad Request,Load tests 2-3,text,true,,353,536,3,3,https://qauto2.forstudy.space/api/auth/signup,55,0,0
1663874838230,758,Log Out - GET,404,Not Found,Load tests 2-1,text,true,,348,318,3,3,https://qauto2.forstudy.space/api/cars/logout,758,0,0
1663874838391,597,Sign in - POST,200,OK,Load tests 2-3,text,true,,668,463,3,3,https://qauto2.forstudy.space/api/auth/signin,597,0,0
1663874838990,160,Guest log in - POST,401,Unauthorized,Load tests 2-1,text,true,,400,460,3,3,https://qauto2.forstudy.space/api-logs,160,0,111
1663874838990,575,Login with valid login details & Remember me option ON - POST,200,OK,Load tests 2-3,text,true,,668,463,3,3,https://qauto2.forstudy.space/api/auth/signin,575,0,0
1663874839150,415,Stage of creation of API - POST,400,Bad Request,Load tests 2-1,text,true,,353,540,3,3,https://qauto2.forstudy.space/api/auth/signup,415,0,0
1663874839566,1067,Sign in - POST,200,OK,Load tests 2-1,text,true,,668,467,3,3,https://qauto2.forstudy.space/api/auth/signin,1067,0,0
1663874840634,608,Login with valid login details & Remember me option ON - POST,200,OK,Load tests 2-1,text,true,,668,467,3,3,https://qauto2.forstudy.space/api/auth/signin,608,0,0
1663874837354,4421,Password Reset with Valid Email - POST,200,OK,Load tests 2-2,text,true,,311,436,3,3,https://qauto2.forstudy.space/api/auth/resetPassword,4421,0,0
1663874839566,3417,Password Reset with Valid Email - POST,200,OK,Load tests 2-3,text,true,,311,436,2,2,https://qauto2.forstudy.space/api/auth/resetPassword,3417,0,0
1663874841244,3034,Password Reset with Valid Email - POST,200,OK,Load tests 2-1,text,true,,311,440,1,1,https://qauto2.forstudy.space/api/auth/resetPassword,3034,0,0
